timestamps,load,wind_generation,solar_generation,spot_price
2019-12-28T07:00:00.0,567.3682792172565,64.7785951975333,2.4516688004712712,0.3461
2019-12-28T08:00:00.0,548.9334022970997,42.04750204108714,32.483633125596626,0.3545
2019-12-28T09:00:00.0,546.4968181244436,42.195301732382276,68.70397029821363,0.3561
2019-12-28T10:00:00.0,509.16106396312,15.228044933588881,113.57614527532797,0.3505
2019-12-28T11:00:00.0,498.2546794089796,7.203587208943956,86.41026359596732,0.347
2019-12-28T12:00:00.0,500.9181493475802,0.0,51.35525987531872,0.3461
2019-12-28T13:00:00.0,508.1366069362299,0.0,25.408020901043635,0.3494
2019-12-28T14:00:00.0,541.0860567890943,3.4008779918832266,2.2431734968797046,0.35829999999999995
2019-12-28T15:00:00.0,604.3068862051695,10.98445323698638,-0.0,0.37729999999999997
2019-12-28T16:00:00.0,632.5541166211309,26.866172750134986,-0.0,0.36710000000000004
2019-12-28T17:00:00.0,627.7251554022876,10.992659233527046,-0.0,0.3626
2019-12-28T18:00:00.0,615.0741428904744,7.992095757489642,-0.0,0.3555
2019-12-28T19:00:00.0,585.1540575352681,21.045167461909482,-0.0,0.3497
2019-12-28T20:00:00.0,566.7195918231989,25.11785366488983,-0.0,0.3454
2019-12-28T21:00:00.0,549.5174377865947,24.804584015611322,-0.0,0.336
2019-12-28T22:00:00.0,518.0087420706977,25.285706013192147,-0.0,0.3132
2019-12-28T23:00:00.0,501.9911227536975,0.0,-0.0,0.306
2019-12-29T00:00:00.0,510.190398564653,0.0,-0.0,0.281
2019-12-29T01:00:00.0,492.17701663269713,0.0,-0.0,0.26920000000000005
2019-12-29T02:00:00.0,496.73173256133356,0.0,-0.0,0.2285
2019-12-29T03:00:00.0,487.2148150503298,0.0,-0.0,0.2097
2019-12-29T04:00:00.0,491.01293984646696,0.0,-0.0,0.21309999999999998
2019-12-29T05:00:00.0,495.1228416780499,0.0,-0.0,0.22719999999999999
2019-12-29T06:00:00.0,507.3072996904055,0.0,-0.0,0.251
2019-12-29T07:00:00.0,507.9730321890751,0.0,1.8765520462128273,0.2752
2019-12-29T08:00:00.0,492.69628040691055,149.74645475098762,7.49608272814796,0.3004
2019-12-29T09:00:00.0,508.50769627879157,193.49835272275482,10.685785263769205,0.306
2019-12-29T10:00:00.0,513.8319498010616,238.065390866874,13.174380809579763,0.3093
2019-12-29T11:00:00.0,515.7628474905619,347.94840779621506,18.20453911183003,0.32030000000000003
2019-12-29T12:00:00.0,500.4981893500589,257.2882908568878,16.217136296645347,0.30610000000000004
2019-12-29T13:00:00.0,507.64873773419424,333.2982686194818,4.96650739590651,0.308
2019-12-29T14:00:00.0,515.7008942183801,278.6232523570372,0.27751845661305624,0.3286
2019-12-29T15:00:00.0,554.9182164819063,407.9196911022308,-0.0,0.33740000000000003
2019-12-29T16:00:00.0,543.1434559582497,470.2980355897575,-0.0,0.33990000000000004
2019-12-29T17:00:00.0,521.5234299780942,469.9061138345464,-0.0,0.3335
2019-12-29T18:00:00.0,510.181126797781,469.4089646715013,-0.0,0.32539999999999997
2019-12-29T19:00:00.0,486.338676030365,462.773923825521,-0.0,0.30789999999999995
2019-12-29T20:00:00.0,470.30356058866295,469.0542412011986,-0.0,0.30019999999999997
2019-12-29T21:00:00.0,462.6351694896617,469.32787474778695,-0.0,0.2556
2019-12-29T22:00:00.0,456.41872644959733,469.422892915943,-0.0,0.2086
2019-12-29T23:00:00.0,443.44143846185244,433.22303875131854,-0.0,0.1107
2019-12-30T00:00:00.0,415.2272484677118,466.6100149125561,-0.0,0.1184
2019-12-30T01:00:00.0,405.5312642325497,469.3622005550728,-0.0,0.0616
2019-12-30T02:00:00.0,410.7288912395745,469.9810678892649,-0.0,0.014
2019-12-30T03:00:00.0,421.84142905235973,469.56658835550024,-0.0,0.0481
2019-12-30T04:00:00.0,436.77073694456186,468.09078210104417,-0.0,0.1643
2019-12-30T05:00:00.0,456.1095749930692,469.3956528184828,-0.0,0.269
2019-12-30T06:00:00.0,447.40348793667954,468.92738133472665,-0.0,0.3038
2019-12-30T07:00:00.0,453.2194952118723,469.28783654612414,0.0,0.32039999999999996
2019-12-30T08:00:00.0,470.40453829322877,470.74756286012325,5.5669814579561825,0.319
2019-12-30T09:00:00.0,478.0752858222367,470.6242064992952,19.30428996325337,0.29059999999999997
